Trap,Latitude,Longitude,Date,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax_20,Dew,Tmin_3,Tmin_20
T135,41.662014,-87.724608,2013-07-12,0,0,0,0,0,0,0,1,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T135,41.662014,-87.724608,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T135,41.662014,-87.724608,2013-07-19,0,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T135,41.662014,-87.724608,2013-07-25,0,0,0,1,0,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T135,41.662014,-87.724608,2013-07-25,0,0,0,0,1,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T135,41.662014,-87.724608,2013-08-01,0,0,1,0,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T135,41.662014,-87.724608,2013-08-01,0,0,0,1,0,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T135,41.662014,-87.724608,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T135,41.662014,-87.724608,2013-08-08,0,0,1,0,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T135,41.662014,-87.724608,2013-08-08,0,0,0,1,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T135,41.662014,-87.724608,2013-08-08,0,0,0,0,1,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T135,41.662014,-87.724608,2013-08-15,0,0,1,0,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T135,41.662014,-87.724608,2013-08-15,0,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T135,41.662014,-87.724608,2013-08-15,0,0,0,0,1,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T135,41.662014,-87.724608,2013-08-22,0,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T135,41.662014,-87.724608,2013-08-22,0,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T135,41.662014,-87.724608,2013-08-22,0,0,0,0,1,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T135,41.662014,-87.724608,2013-08-29,0,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T135,41.662014,-87.724608,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T135,41.662014,-87.724608,2013-09-06,0,0,0,1,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T135,41.662014,-87.724608,2013-09-12,1,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T135,41.662014,-87.724608,2013-09-19,0,0,1,0,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T135,41.662014,-87.724608,2013-09-26,0,0,1,0,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T135,41.662014,-87.724608,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T138,41.726465,-87.585413,2007-07-18,0,0,0,1,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T138,41.726465,-87.585413,2007-07-18,0,0,0,0,1,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T138,41.726465,-87.585413,2007-07-18,0,0,0,0,0,1,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T138,41.726465,-87.585413,2007-07-19,0,0,1,0,0,0,0,0,2007,7,19,83.2380952381,59.2727272727,66.25,63.1428571429
T138,41.726465,-87.585413,2007-07-19,0,0,0,1,0,0,0,0,2007,7,19,83.2380952381,59.2727272727,66.25,63.1428571429
T138,41.726465,-87.585413,2007-07-19,0,0,0,0,1,0,0,0,2007,7,19,83.2380952381,59.2727272727,66.25,63.1428571429
T138,41.726465,-87.585413,2007-07-19,0,0,0,0,0,0,0,1,2007,7,19,83.2380952381,59.2727272727,66.25,63.1428571429
T138,41.726465,-87.585413,2007-07-25,0,0,1,0,0,0,0,0,2007,7,25,83.619047619,58.5454545455,63.5,64.380952381
T138,41.726465,-87.585413,2007-07-25,0,0,0,1,0,0,0,0,2007,7,25,83.619047619,58.5454545455,63.5,64.380952381
T138,41.726465,-87.585413,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-01,1,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-01,0,0,0,0,1,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-01,0,0,0,0,0,1,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-01,0,0,0,0,0,0,0,1,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T138,41.726465,-87.585413,2007-08-02,0,0,1,0,0,0,0,0,2007,8,2,83.380952381,61.1818181818,67.25,64.1904761905
T138,41.726465,-87.585413,2007-08-02,1,0,1,0,0,0,0,0,2007,8,2,83.380952381,61.1818181818,67.25,64.1904761905
T138,41.726465,-87.585413,2007-08-02,0,0,0,1,0,0,0,0,2007,8,2,83.380952381,61.1818181818,67.25,64.1904761905
T138,41.726465,-87.585413,2007-08-02,0,0,0,0,1,0,0,0,2007,8,2,83.380952381,61.1818181818,67.25,64.1904761905
T138,41.726465,-87.585413,2007-08-08,0,0,1,0,0,0,0,0,2007,8,8,84.8571428571,63.8181818182,71.5,66.0
T138,41.726465,-87.585413,2007-08-08,1,0,1,0,0,0,0,0,2007,8,8,84.8571428571,63.8181818182,71.5,66.0
T138,41.726465,-87.585413,2007-08-08,0,0,0,1,0,0,0,0,2007,8,8,84.8571428571,63.8181818182,71.5,66.0
T138,41.726465,-87.585413,2007-08-09,0,0,1,0,0,0,0,0,2007,8,9,84.9047619048,65.0909090909,72.75,66.4285714286
T138,41.726465,-87.585413,2007-08-15,0,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T138,41.726465,-87.585413,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T138,41.726465,-87.585413,2007-08-16,0,0,1,0,0,0,0,0,2007,8,16,85.9523809524,67.4545454545,66.5,68.0476190476
T138,41.726465,-87.585413,2007-08-16,1,0,1,0,0,0,0,0,2007,8,16,85.9523809524,67.4545454545,66.5,68.0476190476
T138,41.726465,-87.585413,2007-08-17,0,0,1,0,0,0,0,0,2007,8,17,85.7619047619,65.8181818182,65.25,67.5714285714
T138,41.726465,-87.585413,2007-08-17,1,0,1,0,0,0,0,0,2007,8,17,85.7619047619,65.8181818182,65.25,67.5714285714
T138,41.726465,-87.585413,2007-08-17,0,0,0,1,0,0,0,0,2007,8,17,85.7619047619,65.8181818182,65.25,67.5714285714
T138,41.726465,-87.585413,2007-08-22,0,0,1,0,0,0,0,0,2007,8,22,83.5714285714,63.7272727273,67.0,67.5238095238
T138,41.726465,-87.585413,2007-08-22,1,0,1,0,0,0,0,0,2007,8,22,83.5714285714,63.7272727273,67.0,67.5238095238
T138,41.726465,-87.585413,2007-08-22,0,0,0,1,0,0,0,0,2007,8,22,83.5714285714,63.7272727273,67.0,67.5238095238
T138,41.726465,-87.585413,2007-08-22,1,0,0,1,0,0,0,0,2007,8,22,83.5714285714,63.7272727273,67.0,67.5238095238
T138,41.726465,-87.585413,2007-08-22,0,0,0,0,0,0,0,1,2007,8,22,83.5714285714,63.7272727273,67.0,67.5238095238
T138,41.726465,-87.585413,2007-08-28,0,0,1,0,0,0,0,0,2007,8,28,81.9523809524,64.0909090909,62.75,66.2380952381
T138,41.726465,-87.585413,2007-08-28,1,0,1,0,0,0,0,0,2007,8,28,81.9523809524,64.0909090909,62.75,66.2380952381
T138,41.726465,-87.585413,2007-08-28,0,0,0,1,0,0,0,0,2007,8,28,81.9523809524,64.0909090909,62.75,66.2380952381
T138,41.726465,-87.585413,2007-08-28,0,0,0,0,0,0,0,1,2007,8,28,81.9523809524,64.0909090909,62.75,66.2380952381
T138,41.726465,-87.585413,2007-09-05,0,0,1,0,0,0,0,0,2007,9,5,81.5238095238,58.9090909091,64.0,63.619047619
T138,41.726465,-87.585413,2007-09-05,0,0,0,1,0,0,0,0,2007,9,5,81.5238095238,58.9090909091,64.0,63.619047619
T138,41.726465,-87.585413,2007-09-06,0,0,1,0,0,0,0,0,2007,9,6,81.7619047619,60.0,67.0,64.0
T138,41.726465,-87.585413,2007-09-06,1,0,1,0,0,0,0,0,2007,9,6,81.7619047619,60.0,67.0,64.0
T138,41.726465,-87.585413,2007-09-06,0,0,0,1,0,0,0,0,2007,9,6,81.7619047619,60.0,67.0,64.0
T138,41.726465,-87.585413,2007-09-06,0,0,0,0,1,0,0,0,2007,9,6,81.7619047619,60.0,67.0,64.0
T138,41.726465,-87.585413,2007-09-12,0,0,1,0,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T138,41.726465,-87.585413,2007-09-12,0,0,0,1,0,0,0,0,2007,9,12,81.0,57.8181818182,53.25,62.0952380952
T138,41.726465,-87.585413,2007-09-19,0,0,1,0,0,0,0,0,2007,9,19,78.5238095238,47.8181818182,56.0,57.380952381
T138,41.726465,-87.585413,2007-09-19,0,0,0,1,0,0,0,0,2007,9,19,78.5238095238,47.8181818182,56.0,57.380952381
T138,41.726465,-87.585413,2007-09-19,0,0,0,0,0,0,0,1,2007,9,19,78.5238095238,47.8181818182,56.0,57.380952381
T138,41.726465,-87.585413,2007-09-24,0,0,1,0,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T138,41.726465,-87.585413,2007-09-24,0,0,0,1,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T138,41.726465,-87.585413,2007-09-25,0,0,1,0,0,0,0,0,2007,9,25,78.7142857143,52.5454545455,58.0,57.1428571429
T138,41.726465,-87.585413,2007-09-25,0,0,0,1,0,0,0,0,2007,9,25,78.7142857143,52.5454545455,58.0,57.1428571429
T138,41.726465,-87.585413,2007-09-25,0,0,0,0,1,0,0,0,2007,9,25,78.7142857143,52.5454545455,58.0,57.1428571429
T138,41.726465,-87.585413,2007-10-09,0,0,1,0,0,0,0,0,2007,10,9,80.3333333333,56.3636363636,61.25,57.8095238095
T138,41.726465,-87.585413,2007-10-09,0,0,0,1,0,0,0,0,2007,10,9,80.3333333333,56.3636363636,61.25,57.8095238095
T138,41.726465,-87.585413,2009-05-28,0,0,0,1,0,0,0,0,2009,5,28,70.1428571429,46.8181818182,54.0,49.8095238095
T138,41.726465,-87.585413,2009-05-28,0,0,0,0,1,0,0,0,2009,5,28,70.1428571429,46.8181818182,54.0,49.8095238095
T138,41.726465,-87.585413,2009-06-19,0,0,1,0,0,0,0,0,2009,6,19,72.380952381,54.0,61.5,52.0476190476
T138,41.726465,-87.585413,2009-06-19,0,0,0,0,1,0,0,0,2009,6,19,72.380952381,54.0,61.5,52.0476190476
T138,41.726465,-87.585413,2009-06-29,0,0,0,1,0,0,0,0,2009,6,29,80.1428571429,63.2727272727,65.0,62.0
T138,41.726465,-87.585413,2009-07-06,0,0,1,0,0,0,0,0,2009,7,6,81.1428571429,55.7272727273,59.75,64.1428571429
T138,41.726465,-87.585413,2009-07-06,0,0,0,1,0,0,0,0,2009,7,6,81.1428571429,55.7272727273,59.75,64.1428571429
T138,41.726465,-87.585413,2009-07-06,0,0,0,0,1,0,0,0,2009,7,6,81.1428571429,55.7272727273,59.75,64.1428571429
T138,41.726465,-87.585413,2009-07-13,0,0,0,1,0,0,0,0,2009,7,13,80.2380952381,55.7272727273,61.25,62.8095238095
T138,41.726465,-87.585413,2009-07-13,0,0,0,0,1,0,0,0,2009,7,13,80.2380952381,55.7272727273,61.25,62.8095238095
T138,41.726465,-87.585413,2009-07-13,0,0,0,0,0,0,0,1,2009,7,13,80.2380952381,55.7272727273,61.25,62.8095238095
T138,41.726465,-87.585413,2009-07-17,0,0,1,0,0,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T138,41.726465,-87.585413,2009-07-17,0,0,0,1,0,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T138,41.726465,-87.585413,2009-07-17,0,0,0,0,1,0,0,0,2009,7,17,77.7142857143,55.1818181818,60.25,60.4761904762
T138,41.726465,-87.585413,2009-07-31,0,0,0,1,0,0,0,0,2009,7,31,79.7619047619,57.6363636364,61.25,60.6666666667
T138,41.726465,-87.585413,2009-07-31,0,0,0,0,1,0,0,0,2009,7,31,79.7619047619,57.6363636364,61.25,60.6666666667
T138,41.726465,-87.585413,2009-08-13,0,0,0,1,0,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T138,41.726465,-87.585413,2009-08-13,0,0,0,0,1,0,0,0,2009,8,13,82.2857142857,60.1818181818,63.0,63.4761904762
T138,41.726465,-87.585413,2009-08-27,0,0,1,0,0,0,0,0,2009,8,27,80.9047619048,59.0909090909,59.0,63.1904761905
T138,41.726465,-87.585413,2009-09-03,0,0,1,0,0,0,0,0,2009,9,3,76.1904761905,53.9090909091,50.5,58.8095238095
T138,41.726465,-87.585413,2009-09-03,0,0,0,0,1,0,0,0,2009,9,3,76.1904761905,53.9090909091,50.5,58.8095238095
T138,41.726465,-87.585413,2009-09-14,0,0,0,1,0,0,0,0,2009,9,14,75.2857142857,58.3636363636,58.75,57.2857142857
T138,41.726465,-87.585413,2009-09-14,0,0,0,0,1,0,0,0,2009,9,14,75.2857142857,58.3636363636,58.75,57.2857142857
T138,41.726465,-87.585413,2009-09-17,0,0,1,0,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T138,41.726465,-87.585413,2009-09-17,0,0,0,1,0,0,0,0,2009,9,17,75.380952381,57.9090909091,57.75,56.8571428571
T138,41.726465,-87.585413,2009-09-25,0,0,0,1,0,0,0,0,2009,9,25,76.5714285714,57.9090909091,61.25,58.8095238095
T138,41.726465,-87.585413,2009-10-01,0,0,0,0,1,0,0,0,2009,10,1,72.619047619,53.1818181818,46.25,55.3333333333
T138,41.726465,-87.585413,2011-06-17,0,0,0,0,1,0,0,0,2011,6,17,78.5714285714,55.0909090909,57.75,57.6666666667
T138,41.726465,-87.585413,2011-06-24,0,0,0,0,1,0,0,0,2011,6,24,78.7142857143,60.8181818182,63.0,59.7142857143
T138,41.726465,-87.585413,2011-07-11,0,0,0,1,0,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T138,41.726465,-87.585413,2011-07-11,0,0,0,0,1,0,0,0,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T138,41.726465,-87.585413,2011-07-11,0,0,0,0,0,0,0,1,2011,7,11,83.9523809524,60.5454545455,66.75,64.7142857143
T138,41.726465,-87.585413,2011-07-15,0,0,0,1,0,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T138,41.726465,-87.585413,2011-07-15,0,0,0,0,1,0,0,0,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T138,41.726465,-87.585413,2011-07-15,0,0,0,0,0,0,0,1,2011,7,15,85.3333333333,59.8181818182,65.5,65.1904761905
T138,41.726465,-87.585413,2011-07-25,0,0,0,1,0,0,0,0,2011,7,25,88.6666666667,68.7272727273,71.25,69.5714285714
T138,41.726465,-87.585413,2011-07-29,0,0,0,1,0,0,0,0,2011,7,29,88.7142857143,68.9090909091,70.75,70.5714285714
T138,41.726465,-87.585413,2011-08-05,0,0,1,0,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T138,41.726465,-87.585413,2011-08-05,0,0,0,1,0,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T138,41.726465,-87.585413,2011-08-05,0,0,0,0,1,0,0,0,2011,8,5,89.5714285714,67.8181818182,71.0,71.7619047619
T138,41.726465,-87.585413,2011-08-12,0,0,0,1,0,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T138,41.726465,-87.585413,2011-08-12,0,0,0,0,1,0,0,0,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T138,41.726465,-87.585413,2011-08-12,0,0,0,0,0,0,0,1,2011,8,12,85.5238095238,64.3636363636,60.5,68.619047619
T138,41.726465,-87.585413,2011-08-19,0,0,0,1,0,0,0,0,2011,8,19,84.1428571429,59.1818181818,63.5,65.619047619
T138,41.726465,-87.585413,2011-08-26,0,0,0,1,0,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T138,41.726465,-87.585413,2011-08-26,0,0,0,0,1,0,0,0,2011,8,26,82.0,61.1818181818,63.5,63.2380952381
T138,41.726465,-87.585413,2011-09-02,0,0,1,0,0,0,0,0,2011,9,2,82.7142857143,61.8181818182,68.25,63.5714285714
T138,41.726465,-87.585413,2011-09-02,0,0,0,0,1,0,0,0,2011,9,2,82.7142857143,61.8181818182,68.25,63.5714285714
T138,41.726465,-87.585413,2011-09-12,0,0,1,0,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T138,41.726465,-87.585413,2011-09-12,0,0,0,1,0,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T138,41.726465,-87.585413,2011-09-12,0,0,0,0,1,0,0,0,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T138,41.726465,-87.585413,2011-09-12,0,0,0,0,0,0,0,1,2011,9,12,79.6666666667,56.1818181818,59.25,61.2857142857
T138,41.726465,-87.585413,2011-09-16,0,0,1,0,0,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T138,41.726465,-87.585413,2011-09-16,0,0,0,1,0,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T138,41.726465,-87.585413,2011-09-16,0,0,0,0,1,0,0,0,2011,9,16,75.7142857143,50.4545454545,47.75,58.2857142857
T138,41.726465,-87.585413,2011-09-23,0,0,0,1,0,0,0,0,2011,9,23,70.380952381,47.6363636364,51.0,53.8095238095
T138,41.726465,-87.585413,2011-09-30,0,0,0,0,1,0,0,0,2011,9,30,66.8095238095,49.6363636364,50.25,51.7619047619
T138,41.726465,-87.585413,2013-06-07,0,0,0,1,0,0,0,0,2013,6,7,71.9523809524,54.8181818182,52.0,53.5238095238
T138,41.726465,-87.585413,2013-06-14,0,0,0,1,0,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T138,41.726465,-87.585413,2013-06-14,0,0,0,0,1,0,0,0,2013,6,14,73.380952381,52.8181818182,59.25,54.619047619
T138,41.726465,-87.585413,2013-07-08,0,0,0,1,0,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T138,41.726465,-87.585413,2013-07-08,0,0,0,0,1,0,0,0,2013,7,8,80.8571428571,60.0,66.25,62.9523809524
T138,41.726465,-87.585413,2013-07-12,0,0,0,1,0,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T138,41.726465,-87.585413,2013-07-12,0,0,0,0,1,0,0,0,2013,7,12,81.8095238095,62.0909090909,65.25,64.2857142857
T138,41.726465,-87.585413,2013-07-19,0,0,0,1,0,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T138,41.726465,-87.585413,2013-07-19,0,0,0,0,1,0,0,0,2013,7,19,83.9047619048,66.1818181818,74.25,66.0952380952
T138,41.726465,-87.585413,2013-07-25,0,0,0,0,1,0,0,0,2013,7,25,86.1904761905,65.1818181818,62.75,67.5238095238
T138,41.726465,-87.585413,2013-08-01,0,0,0,0,1,0,0,0,2013,8,1,82.1904761905,57.0909090909,59.25,64.6666666667
T138,41.726465,-87.585413,2013-08-08,0,0,1,0,0,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T138,41.726465,-87.585413,2013-08-08,0,0,0,0,1,0,0,0,2013,8,8,79.3333333333,60.0,64.25,62.4761904762
T138,41.726465,-87.585413,2013-08-15,0,0,0,1,0,0,0,0,2013,8,15,77.0476190476,59.0,59.0,60.4761904762
T138,41.726465,-87.585413,2013-08-22,0,0,1,0,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T138,41.726465,-87.585413,2013-08-22,0,0,0,1,0,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T138,41.726465,-87.585413,2013-08-22,0,0,0,0,1,0,0,0,2013,8,22,80.619047619,58.0909090909,64.75,61.5238095238
T138,41.726465,-87.585413,2013-08-29,0,0,1,0,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T138,41.726465,-87.585413,2013-08-29,0,0,0,1,0,0,0,0,2013,8,29,83.0952380952,63.7272727273,71.0,62.8571428571
T138,41.726465,-87.585413,2013-09-06,0,0,1,0,0,0,0,0,2013,9,6,84.7142857143,62.6363636364,58.0,63.8571428571
T138,41.726465,-87.585413,2013-09-12,0,0,1,0,0,0,0,0,2013,9,12,85.8571428571,61.0,70.5,65.9047619048
T138,41.726465,-87.585413,2013-09-19,0,0,0,1,0,0,0,0,2013,9,19,80.3333333333,56.8181818182,57.25,61.7619047619
T138,41.726465,-87.585413,2013-09-26,0,0,1,0,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T138,41.726465,-87.585413,2013-09-26,0,0,0,1,0,0,0,0,2013,9,26,76.4761904762,52.9090909091,49.0,57.8095238095
T141,41.961743,-87.76007,2007-06-05,0,0,0,1,0,0,0,0,2007,6,5,76.8095238095,56.1818181818,58.0,54.619047619
T141,41.961743,-87.76007,2007-06-05,0,0,0,0,1,0,0,0,2007,6,5,76.8095238095,56.1818181818,58.0,54.619047619
T141,41.961743,-87.76007,2007-06-26,0,0,0,1,0,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T141,41.961743,-87.76007,2007-06-26,0,0,0,0,1,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T141,41.961743,-87.76007,2007-06-29,0,0,0,0,1,0,0,0,2007,6,29,83.1428571429,58.4545454545,63.75,62.4761904762
T141,41.961743,-87.76007,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T141,41.961743,-87.76007,2007-07-18,0,0,0,1,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T141,41.961743,-87.76007,2007-07-27,0,0,0,1,0,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T141,41.961743,-87.76007,2007-07-27,0,0,0,0,1,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T141,41.961743,-87.76007,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T141,41.961743,-87.76007,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T141,41.961743,-87.76007,2007-08-07,0,0,1,0,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T141,41.961743,-87.76007,2007-08-07,0,0,0,1,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T141,41.961743,-87.76007,2007-08-15,0,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T141,41.961743,-87.76007,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T141,41.961743,-87.76007,2007-08-21,0,0,0,1,0,0,0,0,2007,8,21,83.6666666667,63.1818181818,64.5,67.5238095238
T141,41.961743,-87.76007,2007-08-24,0,0,0,1,0,0,0,0,2007,8,24,82.9047619048,64.8181818182,69.0,67.4761904762
T141,41.961743,-87.76007,2007-09-18,0,0,0,0,0,0,0,1,2007,9,18,78.5714285714,47.6363636364,49.5,57.5238095238
T141,41.961743,-87.76007,2007-09-24,0,0,0,1,0,0,0,0,2007,9,24,78.9047619048,50.1818181818,58.25,57.1428571429
T141,41.961743,-87.76007,2007-10-04,0,0,1,0,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T141,41.961743,-87.76007,2007-10-04,0,0,0,1,0,0,0,0,2007,10,4,77.7142857143,53.6363636364,55.5,54.7619047619
T142,41.953067,-87.776792,2007-06-05,0,0,0,1,0,0,0,0,2007,6,5,76.8095238095,56.1818181818,58.0,54.619047619
T142,41.953067,-87.776792,2007-06-05,0,0,0,0,1,0,0,0,2007,6,5,76.8095238095,56.1818181818,58.0,54.619047619
T142,41.953067,-87.776792,2007-06-26,0,0,0,0,1,0,0,0,2007,6,26,83.5238095238,59.2727272727,65.0,61.8571428571
T142,41.953067,-87.776792,2007-06-29,0,0,0,0,1,0,0,0,2007,6,29,83.1428571429,58.4545454545,63.75,62.4761904762
T142,41.953067,-87.776792,2007-07-02,0,0,0,1,0,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T142,41.953067,-87.776792,2007-07-02,0,0,0,0,1,0,0,0,2007,7,2,82.5238095238,57.5454545455,54.25,62.2857142857
T142,41.953067,-87.776792,2007-07-11,0,0,0,1,0,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T142,41.953067,-87.776792,2007-07-11,0,0,0,0,1,0,0,0,2007,7,11,82.5714285714,59.5454545455,69.0,63.4285714286
T142,41.953067,-87.776792,2007-07-18,0,0,0,1,0,0,0,0,2007,7,18,82.8095238095,59.6363636364,65.5,62.9047619048
T142,41.953067,-87.776792,2007-07-27,0,0,0,1,0,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T142,41.953067,-87.776792,2007-07-27,0,0,0,0,1,0,0,0,2007,7,27,83.1904761905,60.3636363636,68.0,64.3333333333
T142,41.953067,-87.776792,2007-08-01,0,0,1,0,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T142,41.953067,-87.776792,2007-08-01,0,0,0,1,0,0,0,0,2007,8,1,82.8571428571,60.1818181818,65.5,63.7619047619
T142,41.953067,-87.776792,2007-08-07,0,0,1,0,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T142,41.953067,-87.776792,2007-08-07,0,0,0,1,0,0,0,0,2007,8,7,84.7619047619,63.2727272727,69.25,65.8095238095
T142,41.953067,-87.776792,2007-08-15,1,0,1,0,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T142,41.953067,-87.776792,2007-08-15,0,0,0,1,0,0,0,0,2007,8,15,86.2380952381,68.0909090909,67.0,68.0952380952
T143,41.999129,-87.795585,2007-05-29,0,0,0,1,0,0,0,0,2007,5,29,76.3333333333,48.0909090909,54.0,52.0
T143,41.999129,-87.795585,2007-06-05,0,0,0,1,0,0,0,0,2007,6,5,76.8095238095,56.1818181818,58.0,54.619047619
